200.0 200.0 1.3224
200.0 300.0 1.3568
200.0 400.0 1.3904
200.0 500.0 1.3976
200.0 600.0 1.3949
200.0 700.0 1.3893
200.0 800.0 1.3828
200.0 900.0 1.377
200.0 1000.0 1.3711
200.0 1100.0 1.3672
200.0 1200.0 1.365
200.0 1300.0 1.362
200.0 1400.0 1.3588
200.0 1500.0 1.3574
200.0 1600.0 1.336
200.0 1700.0 1.3172
200.0 1800.0 1.3008
200.0 1900.0 1.2865
200.0 2000.0 1.2747
200.0 2100.0 1.2656
200.0 2200.0 1.2591
200.0 2300.0 1.2558
200.0 2400.0 1.256
200.0 2500.0 1.2602
200.0 2600.0 1.2690000000000001
200.0 2700.0 1.2833999999999999
200.0 2800.0 1.3046
200.0 2900.0 1.3342
200.0 3000.0 1.3743

300.0 200.0 1.1338
300.0 300.0 1.2738
300.0 400.0 1.3079
300.0 500.0 1.3433
300.0 600.0 1.3567
300.0 700.0 1.3594
300.0 800.0 1.3575
300.0 900.0 1.3534
300.0 1000.0 1.3486
300.0 1100.0 1.3451
300.0 1200.0 1.3425
300.0 1300.0 1.3397999999999999
300.0 1400.0 1.3366
300.0 1500.0 1.335
300.0 1600.0 1.3135
300.0 1700.0 1.2946
300.0 1800.0 1.2782
300.0 1900.0 1.2637
300.0 2000.0 1.2519
300.0 2100.0 1.2426
300.0 2200.0 1.2359
300.0 2300.0 1.2324
300.0 2400.0 1.2323
300.0 2500.0 1.2361
300.0 2600.0 1.2444
300.0 2700.0 1.2582
300.0 2800.0 1.2785
300.0 2900.0 1.3069
300.0 3000.0 1.3455

400.0 200.0 1.0972
400.0 300.0 1.1506
400.0 400.0 1.2451
400.0 500.0 1.2765
400.0 600.0 1.3096999999999999
400.0 700.0 1.3256000000000001
400.0 800.0 1.3317999999999999
400.0 900.0 1.3325
400.0 1000.0 1.3308
400.0 1100.0 1.3284
400.0 1200.0 1.3264
400.0 1300.0 1.3244
400.0 1400.0 1.3213
400.0 1500.0 1.3195000000000001
400.0 1600.0 1.2979
400.0 1700.0 1.2787
400.0 1800.0 1.2621
400.0 1900.0 1.2474
400.0 2000.0 1.2353
400.0 2100.0 1.2256
400.0 2200.0 1.2187000000000001
400.0 2300.0 1.2147999999999999
400.0 2400.0 1.2143
400.0 2500.0 1.2176
400.0 2600.0 1.2252
